1.0336 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
29.0849 	WARNING 	1.3166406999953324: Video catchup needed, advancing self._nextFrameT from 0.26666666666666666 to 0.3
29.0849 	WARNING 	1.3166482000087854: Video catchup needed, advancing self._nextFrameT from 0.3 to 0.3333333333333333
29.0849 	WARNING 	Max reportNDroppedFrames reached, will not log any more dropped frames
29.3421 	EXP 	Created movie3 = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, anchor=('center', 'center'), autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie3', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([  0., 130.]), size=None, units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
30.6314 	WARNING 	1.2893042999930913: Video catchup needed, advancing self._nextFrameT from 0.0 to 0.03333333333333333
30.6315 	WARNING 	1.2893270999920787: Video catchup needed, advancing self._nextFrameT from 0.03333333333333333 to 0.06666666666666667
30.6315 	WARNING 	1.2893399999884423: Video catchup needed, advancing self._nextFrameT from 0.06666666666666667 to 0.1
30.6315 	WARNING 	1.2893477999896277: Video catchup needed, advancing self._nextFrameT from 0.1 to 0.13333333333333333
30.6315 	WARNING 	1.2893552000023192: Video catchup needed, advancing self._nextFrameT from 0.13333333333333333 to 0.16666666666666666
30.6315 	WARNING 	1.2893627000012202: Video catchup needed, advancing self._nextFrameT from 0.16666666666666666 to 0.19999999999999998
30.6315 	WARNING 	1.2893702000001213: Video catchup needed, advancing self._nextFrameT from 0.19999999999999998 to 0.2333333333333333
30.6315 	WARNING 	1.2893776999990223: Video catchup needed, advancing self._nextFrameT from 0.2333333333333333 to 0.26666666666666666
30.6315 	WARNING 	1.2893849999964004: Video catchup needed, advancing self._nextFrameT from 0.26666666666666666 to 0.3
30.6315 	WARNING 	1.2893920999922557: Video catchup needed, advancing self._nextFrameT from 0.3 to 0.3333333333333333
30.6315 	WARNING 	Max reportNDroppedFrames reached, will not log any more dropped frames
30.8821 	EXP 	Created movie4 = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, anchor=('center', 'center'), autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='movie4', noAudio=False, opacity=1, ori=method-wrapper(...), pos=array([  0., 130.]), size=None, units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
31.8709 	WARNING 	0.9887614999897778: Video catchup needed, advancing self._nextFrameT from 0.0 to 0.03333333333333333
31.8709 	WARNING 	0.9887841999880038: Video catchup needed, advancing self._nextFrameT from 0.03333333333333333 to 0.06666666666666667
31.8709 	WARNING 	0.9887938999891048: Video catchup needed, advancing self._nextFrameT from 0.06666666666666667 to 0.1
31.8709 	WARNING 	0.9888014999887673: Video catchup needed, advancing self._nextFrameT from 0.1 to 0.13333333333333333
31.8710 	WARNING 	0.9888091999891913: Video catchup needed, advancing self._nextFrameT from 0.13333333333333333 to 0.16666666666666666
31.8710 	WARNING 	0.9888166999880923: Video catchup needed, advancing self._nextFrameT from 0.16666666666666666 to 0.19999999999999998
31.8710 	WARNING 	0.9888241999869933: Video catchup needed, advancing self._nextFrameT from 0.19999999999999998 to 0.2333333333333333
31.8710 	WARNING 	0.9888314999989234: Video catchup needed, advancing self._nextFrameT from 0.2333333333333333 to 0.26666666666666666
31.8710 	WARNING 	0.9888387999963015: Video catchup needed, advancing self._nextFrameT from 0.26666666666666666 to 0.3
31.8710 	WARNING 	0.9888458999921568: Video catchup needed, advancing self._nextFrameT from 0.3 to 0.3333333333333333
31.8710 	WARNING 	Max reportNDroppedFrames reached, will not log any more dropped frames
32.0677 	EXP 	window1: mouseVisible = True
32.3325 	WARNING 	Font b'HelveticaBold' was requested. No similar font found.
32.6046 	WARNING 	Font b'HelveticaBold' was requested. No similar font found.
32.8026 	WARNING 	Font b'HelveticaBold' was requested. No similar font found.
32.8420 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=0, fillColor=None, flip=False, font='HelveticaBold', granularity=0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=('Very Calm', 'Medium', 'Very Anxious'), lineColor=None, markerColor=None, name='slider', opacity=None, ori=0, pos=array([ 0. , -0.2]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style=['labels45', 'whiteOnBlack'], styleTweaks=list(...), ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
33.0404 	EXP 	movie1: autoLog = True
33.0404 	EXP 	movie1: movie = 'C:\\Users\\cogsys_vr\\OneDrive\\HubRoom\\Projects\\SD physiology\\Experiment\\SDPhysiology\\Captures\\03_Outside.mp4'
33.0404 	EXP 	movie1: ori = 0
33.0404 	EXP 	movie2: autoLog = True
33.0404 	EXP 	movie2: movie = 'C:\\Users\\cogsys_vr\\OneDrive\\HubRoom\\Projects\\SD physiology\\Experiment\\SDPhysiology\\Captures\\04_Hallway.mp4'
33.0404 	EXP 	movie2: ori = 0
33.0404 	EXP 	movie3: autoLog = True
33.0404 	EXP 	movie3: movie = 'C:\\Users\\cogsys_vr\\OneDrive\\HubRoom\\Projects\\SD physiology\\Experiment\\SDPhysiology\\Captures\\05_Elevator.mp4'
33.0404 	EXP 	movie3: ori = 0
33.0404 	EXP 	movie4: autoLog = True
33.0404 	EXP 	movie4: movie = 'C:\\Users\\cogsys_vr\\OneDrive\\HubRoom\\Projects\\SD physiology\\Experiment\\SDPhysiology\\Captures\\06_Hall.mp4'
33.0404 	EXP 	movie4: ori = 0
33.0404 	EXP 	slider: autoLog = True
33.0404 	EXP 	slider: markerPos = None
33.0404 	EXP 	slider: styleTweaks = []
33.0404 	EXP 	slider: styleTweaks = ['l', 'a', 'b', 'e', 'l', 's', '4', '5']
33.0404 	EXP 	slider: styleTweaks = ['l', 'a', 'b', 'e', 'l', 's', '4', '5', 'w', 'h', 'i', 't', 'e', 'O', 'n', 'B', 'l', 'a', 'c', 'k']
33.0404 	EXP 	slider: styleTweaks = ['l', 'a', 'b', 'e', 'l', 's', '4', '5', 'w', 'h', 'i', 't', 'e', 'O', 'n', 'B', 'l', 'a', 'c', 'k']
33.0404 	EXP 	slider: styleTweaks = ['l', 'a', 'b', 'e', 'l', 's', '4', '5', 'w', 'h', 'i', 't', 'e', 'O', 'n', 'B', 'l', 'a', 'c', 'k', 'l', 'a', 'b', 'e', 'l', 's', '4', '5']
33.0404 	EXP 	slider: styleTweaks = ['l', 'a', 'b', 'e', 'l', 's', '4', '5', 'w', 'h', 'i', 't', 'e', 'O', 'n', 'B', 'l', 'a', 'c', 'k', 'l', 'a', 'b', 'e', 'l', 's', '4', '5', 'w', 'h', 'i', 't', 'e', 'O', 'n', 'B', 'l', 'a', 'c', 'k']
33.0404 	EXP 	slider: contrast = 1.0
33.0404 	EXP 	slider: autoLog = True
33.0404 	EXP 	Inst: autoDraw = True
34.9083 	DATA 	Mouse: Left button down, pos=(1144,347)
35.0213 	DATA 	Mouse:  Left button up, pos=(1144,347)
42.8699 	EXP 	Inst: autoDraw = False
42.8699 	EXP 	slider: markerPos = None
42.8699 	EXP 	slider: markerPos = None
42.8699 	EXP 	movie1: autoDraw = True
42.8699 	EXP 	slider: autoDraw = True
45.4449 	DATA 	Mouse: Left button down, pos=(470,328)
45.4673 	EXP 	slider: markerPos = 1.185185194015503
45.4846 	EXP 	slider: markerPos = 1.185185194015503
45.5006 	EXP 	slider: markerPos = 1.185185194015503
45.5174 	EXP 	slider: markerPos = 1.185185194015503
45.5346 	EXP 	slider: markerPos = 1.185185194015503
45.5674 	EXP 	slider: markerPos = 1.185185194015503
45.5839 	EXP 	slider: markerPos = 1.185185194015503
45.6008 	EXP 	slider: markerPos = 1.185185194015503
45.6070 	DATA 	Mouse:  Left button up, pos=(470,328)
45.6181 	EXP 	slider: markerPos = 1.185185194015503
46.1737 	DATA 	Mouse: Left button down, pos=(470,328)
46.1847 	EXP 	slider: markerPos = 1.185185194015503
46.2005 	EXP 	slider: markerPos = 1.185185194015503
46.2175 	EXP 	slider: markerPos = 1.185185194015503
46.2346 	EXP 	slider: markerPos = 1.185185194015503
46.2506 	EXP 	slider: markerPos = 1.185185194015503
46.2672 	EXP 	slider: markerPos = 1.185185194015503
46.2839 	EXP 	slider: markerPos = 1.185185194015503
46.3005 	EXP 	slider: markerPos = 1.185185194015503
46.3174 	EXP 	slider: markerPos = 1.185185194015503
46.3347 	EXP 	slider: markerPos = 1.185185194015503
46.3505 	EXP 	slider: markerPos = 1.185185194015503
46.3672 	EXP 	slider: markerPos = 1.185185194015503
46.3842 	EXP 	slider: markerPos = 1.1666666269302368
46.4015 	EXP 	slider: markerPos = 1.1629629135131836
46.4172 	EXP 	slider: markerPos = 1.1481481790542603
46.4338 	EXP 	slider: markerPos = 1.144444465637207
46.4506 	EXP 	slider: markerPos = 1.1370370388031006
46.4673 	EXP 	slider: markerPos = 1.1370370388031006
46.4839 	EXP 	slider: markerPos = 1.125925898551941
46.5014 	EXP 	slider: markerPos = 1.1185184717178345
46.5172 	EXP 	slider: markerPos = 1.100000023841858
46.5340 	EXP 	slider: markerPos = 1.0888888835906982
46.5506 	EXP 	slider: markerPos = 1.025925874710083
46.5681 	EXP 	slider: markerPos = 1.0037037134170532
46.5847 	EXP 	slider: markerPos = 0.9555554389953613
46.6013 	EXP 	slider: markerPos = 0.9518518447875977
46.6173 	EXP 	slider: markerPos = 0.948148250579834
46.6339 	EXP 	slider: markerPos = 0.948148250579834
46.6506 	EXP 	slider: markerPos = 0.948148250579834
46.6672 	EXP 	slider: markerPos = 0.948148250579834
46.6841 	EXP 	slider: markerPos = 0.948148250579834
46.7005 	EXP 	slider: markerPos = 0.948148250579834
46.7174 	EXP 	slider: markerPos = 0.948148250579834
46.7347 	EXP 	slider: markerPos = 0.948148250579834
46.7506 	EXP 	slider: markerPos = 0.948148250579834
46.7674 	EXP 	slider: markerPos = 0.948148250579834
46.7840 	EXP 	slider: markerPos = 0.948148250579834
46.8006 	EXP 	slider: markerPos = 0.9444444179534912
46.8173 	EXP 	slider: markerPos = 0.9444444179534912
46.8340 	EXP 	slider: markerPos = 0.9444444179534912
46.8506 	EXP 	slider: markerPos = 0.9444444179534912
46.8675 	EXP 	slider: markerPos = 0.9444444179534912
46.8848 	EXP 	slider: markerPos = 0.9444444179534912
46.9012 	EXP 	slider: markerPos = 0.9444444179534912
46.9173 	EXP 	slider: markerPos = 0.9444444179534912
46.9346 	EXP 	slider: markerPos = 0.9444444179534912
46.9407 	DATA 	Mouse:  Left button up, pos=(405,305)
46.9507 	EXP 	slider: markerPos = 1.0
169.1439 	DATA 	Mouse: Left button down, pos=(689,335)
169.1663 	EXP 	slider: markerPos = 1.9962962865829468
169.1830 	EXP 	slider: markerPos = 1.9962962865829468
169.1999 	EXP 	slider: markerPos = 1.9962962865829468
169.2159 	EXP 	slider: markerPos = 1.9962962865829468
169.2323 	EXP 	slider: markerPos = 1.9962962865829468
169.2490 	EXP 	slider: markerPos = 1.9962962865829468
169.2664 	EXP 	slider: markerPos = 1.9962962865829468
169.2823 	EXP 	slider: markerPos = 1.9962962865829468
169.2991 	EXP 	slider: markerPos = 1.9962962865829468
169.3157 	EXP 	slider: markerPos = 1.9962962865829468
169.3225 	DATA 	Mouse:  Left button up, pos=(689,335)
169.3325 	EXP 	slider: markerPos = 1.9962962865829468
169.3497 	EXP 	slider: markerPos = 1.9962962865829468
175.4387 	DATA 	Mouse: Left button down, pos=(415,330)
175.4489 	EXP 	slider: markerPos = 0.9814815521240234
175.4657 	EXP 	slider: markerPos = 0.9814815521240234
175.4832 	EXP 	slider: markerPos = 0.9814815521240234
175.4992 	EXP 	slider: markerPos = 0.9814815521240234
175.5156 	EXP 	slider: markerPos = 0.9814815521240234
175.5322 	EXP 	slider: markerPos = 0.9814815521240234
175.5489 	EXP 	slider: markerPos = 0.9814815521240234
175.5657 	EXP 	slider: markerPos = 0.9814815521240234
175.5720 	DATA 	Mouse:  Left button up, pos=(415,330)
175.5825 	EXP 	slider: markerPos = 1.0
186.2110 	DATA 	Mouse: Left button down, pos=(943,328)
186.2330 	EXP 	slider: markerPos = 2.9370370358228683
186.2497 	EXP 	slider: markerPos = 2.9370370358228683
186.2670 	EXP 	slider: markerPos = 2.9370370358228683
186.2838 	EXP 	slider: markerPos = 2.9370370358228683
186.3002 	EXP 	slider: markerPos = 2.9370370358228683
186.3163 	EXP 	slider: markerPos = 2.9370370358228683
186.3328 	EXP 	slider: markerPos = 2.9370370358228683
186.3495 	EXP 	slider: markerPos = 2.9370370358228683
186.3663 	EXP 	slider: markerPos = 2.9370370358228683
186.3786 	DATA 	Mouse:  Left button up, pos=(943,328)
186.3836 	EXP 	slider: markerPos = 2.9370370358228683
186.3996 	EXP 	slider: markerPos = 2.9370370358228683
188.4177 	DATA 	Mouse: Left button down, pos=(422,323)
188.4336 	EXP 	slider: markerPos = 1.0074074268341064
188.4506 	EXP 	slider: markerPos = 1.0074074268341064
188.4661 	EXP 	slider: markerPos = 1.0074074268341064
188.4834 	EXP 	slider: markerPos = 1.0074074268341064
188.5004 	EXP 	slider: markerPos = 1.0074074268341064
188.5168 	EXP 	slider: markerPos = 1.0074074268341064
188.5338 	EXP 	slider: markerPos = 1.0074074268341064
188.5503 	EXP 	slider: markerPos = 1.0074074268341064
188.5674 	EXP 	slider: markerPos = 1.0074074268341064
188.5739 	DATA 	Mouse:  Left button up, pos=(422,323)
188.5847 	EXP 	slider: markerPos = 1.0074074268341064
213.7777 	DATA 	Mouse: Left button down, pos=(911,337)
213.7997 	EXP 	slider: markerPos = 2.8185185194015503
213.8159 	EXP 	slider: markerPos = 2.8185185194015503
213.8325 	EXP 	slider: markerPos = 2.8185185194015503
213.8492 	EXP 	slider: markerPos = 2.8185185194015503
213.8660 	EXP 	slider: markerPos = 2.8185185194015503
213.8842 	EXP 	slider: markerPos = 2.8185185194015503
213.9001 	EXP 	slider: markerPos = 2.8185185194015503
213.9167 	EXP 	slider: markerPos = 2.8185185194015503
213.9341 	EXP 	slider: markerPos = 2.8185185194015503
213.9467 	DATA 	Mouse:  Left button up, pos=(911,337)
213.9499 	EXP 	slider: markerPos = 2.8185185194015503
213.9665 	EXP 	slider: markerPos = 2.8185185194015503
219.0219 	DATA 	Mouse: Left button down, pos=(423,340)
219.0680 	EXP 	slider: markerPos = 1.0111111402511597
219.0992 	EXP 	slider: markerPos = 1.0111111402511597
219.1152 	EXP 	slider: markerPos = 1.0111111402511597
219.1317 	EXP 	slider: markerPos = 1.0111111402511597
219.1483 	EXP 	slider: markerPos = 1.0111111402511597
219.1650 	EXP 	slider: markerPos = 1.0111111402511597
219.1818 	EXP 	slider: markerPos = 1.0111111402511597
219.1993 	EXP 	slider: markerPos = 1.0111111402511597
219.2056 	DATA 	Mouse:  Left button up, pos=(423,340)
219.2151 	EXP 	slider: markerPos = 1.0111111402511597
220.7054 	DATA 	Mouse: Left button down, pos=(950,333)
220.7157 	EXP 	slider: markerPos = 2.9629629626870155
220.7318 	EXP 	slider: markerPos = 2.9629629626870155
220.7484 	EXP 	slider: markerPos = 2.9629629626870155
220.7650 	EXP 	slider: markerPos = 2.9629629626870155
220.7817 	EXP 	slider: markerPos = 2.9629629626870155
220.7984 	EXP 	slider: markerPos = 2.9629629626870155
220.8151 	EXP 	slider: markerPos = 2.9629629626870155
220.8318 	EXP 	slider: markerPos = 2.9629629626870155
220.8492 	EXP 	slider: markerPos = 2.9629629626870155
220.8496 	DATA 	Mouse:  Left button up, pos=(950,333)
220.8650 	EXP 	slider: markerPos = 2.9629629626870155
223.6048 	DATA 	Mouse: Left button down, pos=(419,334)
223.6151 	EXP 	slider: markerPos = 0.9962964057922363
223.6318 	EXP 	slider: markerPos = 0.9962964057922363
223.6483 	EXP 	slider: markerPos = 0.9962964057922363
223.6650 	EXP 	slider: markerPos = 0.9962964057922363
223.6818 	EXP 	slider: markerPos = 0.9962964057922363
223.6992 	EXP 	slider: markerPos = 0.9962964057922363
223.7152 	EXP 	slider: markerPos = 0.9962964057922363
223.7324 	EXP 	slider: markerPos = 0.9962964057922363
223.7392 	DATA 	Mouse:  Left button up, pos=(419,334)
223.7484 	EXP 	slider: markerPos = 1.0
280.8191 	DATA 	Mouse: Left button down, pos=(884,332)
280.8477 	EXP 	slider: markerPos = 2.7185185253620148
280.8643 	EXP 	slider: markerPos = 2.7185185253620148
280.8810 	EXP 	slider: markerPos = 2.7185185253620148
280.8977 	EXP 	slider: markerPos = 2.7185185253620148
280.9149 	EXP 	slider: markerPos = 2.7185185253620148
280.9310 	EXP 	slider: markerPos = 2.7185185253620148
280.9485 	EXP 	slider: markerPos = 2.7185185253620148
280.9650 	EXP 	slider: markerPos = 2.7185185253620148
280.9810 	EXP 	slider: markerPos = 2.7185185253620148
280.9875 	DATA 	Mouse:  Left button up, pos=(884,332)
280.9978 	EXP 	slider: markerPos = 2.7185185253620148
281.0145 	EXP 	slider: markerPos = 2.7185185253620148
283.2057 	DATA 	Mouse: Left button down, pos=(422,330)
283.2144 	EXP 	slider: markerPos = 1.0074074268341064
283.2317 	EXP 	slider: markerPos = 1.0074074268341064
283.2476 	EXP 	slider: markerPos = 1.0074074268341064
283.2645 	EXP 	slider: markerPos = 1.0074074268341064
283.2810 	EXP 	slider: markerPos = 1.0074074268341064
283.2976 	EXP 	slider: markerPos = 1.0074074268341064
283.3142 	EXP 	slider: markerPos = 1.0074074268341064
283.3309 	EXP 	slider: markerPos = 1.0074074268341064
283.3477 	EXP 	slider: markerPos = 1.0074074268341064
283.3481 	DATA 	Mouse:  Left button up, pos=(422,330)
283.3642 	EXP 	slider: markerPos = 1.0074074268341064
314.5713 	DATA 	Mouse: Left button down, pos=(945,339)
314.5811 	EXP 	slider: markerPos = 2.9444444440305233
314.5979 	EXP 	slider: markerPos = 2.9444444440305233
314.6146 	EXP 	slider: markerPos = 2.9444444440305233
314.6321 	EXP 	slider: markerPos = 2.9444444440305233
314.6486 	EXP 	slider: markerPos = 2.9444444440305233
314.6656 	EXP 	slider: markerPos = 2.940740741789341
314.6904 	EXP 	slider: markerPos = 2.925925925374031
314.7141 	EXP 	slider: markerPos = 2.9185185208916664
314.7204 	DATA 	Mouse:  Left button up, pos=(938,336)
314.7315 	EXP 	slider: markerPos = 2.9185185208916664
317.2368 	DATA 	Mouse: Left button down, pos=(418,328)
317.2472 	EXP 	slider: markerPos = 0.9925925731658936
317.2639 	EXP 	slider: markerPos = 0.9925925731658936
317.2813 	EXP 	slider: markerPos = 0.9925925731658936
317.2973 	EXP 	slider: markerPos = 0.9925925731658936
317.3151 	EXP 	slider: markerPos = 0.9925925731658936
317.3305 	EXP 	slider: markerPos = 0.9925925731658936
317.3471 	EXP 	slider: markerPos = 0.9925925731658936
317.3640 	EXP 	slider: markerPos = 0.9925925731658936
317.3805 	EXP 	slider: markerPos = 0.9925925731658936
317.3971 	EXP 	slider: markerPos = 0.9925925731658936
317.4035 	DATA 	Mouse:  Left button up, pos=(418,328)
317.4139 	EXP 	slider: markerPos = 1.0
322.6041 	DATA 	Mouse: Left button down, pos=(686,320)
322.6138 	EXP 	slider: markerPos = 1.985185146331787
322.6304 	EXP 	slider: markerPos = 1.985185146331787
322.6479 	EXP 	slider: markerPos = 1.9814814329147339
322.6650 	EXP 	slider: markerPos = 1.9814814329147339
322.6804 	EXP 	slider: markerPos = 1.9777777194976807
322.6970 	EXP 	slider: markerPos = 1.9777777194976807
322.7137 	EXP 	slider: markerPos = 1.9777777194976807
322.7306 	EXP 	slider: markerPos = 1.9777777194976807
322.7471 	EXP 	slider: markerPos = 1.9777777194976807
322.7661 	EXP 	slider: markerPos = 1.9777777194976807
322.7725 	DATA 	Mouse:  Left button up, pos=(684,319)
322.7812 	EXP 	slider: markerPos = 1.9777777194976807
335.0518 	DATA 	Mouse: Left button down, pos=(1064,332)
335.0804 	EXP 	slider: markerPos = 3.385185182094574
335.0969 	EXP 	slider: markerPos = 3.385185182094574
335.1135 	EXP 	slider: markerPos = 3.385185182094574
335.1302 	EXP 	slider: markerPos = 3.385185182094574
335.1469 	EXP 	slider: markerPos = 3.385185182094574
335.1636 	EXP 	slider: markerPos = 3.385185182094574
335.1802 	EXP 	slider: markerPos = 3.385185182094574
335.1976 	EXP 	slider: markerPos = 3.385185182094574
335.2303 	EXP 	slider: markerPos = 3.385185182094574
335.2366 	DATA 	Mouse:  Left button up, pos=(1064,332)
335.2469 	EXP 	slider: markerPos = 3.385185182094574
337.4042 	DATA 	Mouse: Left button down, pos=(419,325)
337.4137 	EXP 	slider: markerPos = 0.9962964057922363
337.4311 	EXP 	slider: markerPos = 0.9962964057922363
337.4470 	EXP 	slider: markerPos = 0.9962964057922363
337.4640 	EXP 	slider: markerPos = 0.9962964057922363
337.4802 	EXP 	slider: markerPos = 0.9962964057922363
337.4969 	EXP 	slider: markerPos = 0.9962964057922363
337.5136 	EXP 	slider: markerPos = 0.9925925731658936
337.5304 	EXP 	slider: markerPos = 0.9925925731658936
337.5476 	EXP 	slider: markerPos = 0.9925925731658936
337.5642 	EXP 	slider: markerPos = 0.9925925731658936
337.5707 	DATA 	Mouse:  Left button up, pos=(418,325)
337.5802 	EXP 	slider: markerPos = 1.0
409.9080 	DATA 	Mouse: Left button down, pos=(683,325)
409.9293 	EXP 	slider: markerPos = 1.974074125289917
409.9462 	EXP 	slider: markerPos = 1.974074125289917
409.9641 	EXP 	slider: markerPos = 1.974074125289917
409.9794 	EXP 	slider: markerPos = 1.9703704118728638
409.9961 	EXP 	slider: markerPos = 1.9703704118728638
410.0134 	EXP 	slider: markerPos = 1.9703704118728638
410.0301 	EXP 	slider: markerPos = 1.9666666984558105
410.0462 	EXP 	slider: markerPos = 1.9666666984558105
410.0625 	EXP 	slider: markerPos = 1.9666666984558105
410.0794 	EXP 	slider: markerPos = 1.9666666984558105
410.0960 	EXP 	slider: markerPos = 1.9666666984558105
410.1142 	EXP 	slider: markerPos = 1.9666666984558105
410.1207 	DATA 	Mouse:  Left button up, pos=(681,325)
410.1294 	EXP 	slider: markerPos = 1.9666666984558105
410.1460 	EXP 	slider: markerPos = 1.9666666984558105
417.6799 	DATA 	Mouse: Left button down, pos=(414,322)
417.6967 	EXP 	slider: markerPos = 0.9777777194976807
417.7126 	EXP 	slider: markerPos = 0.9777777194976807
417.7292 	EXP 	slider: markerPos = 0.9777777194976807
